1716107635.071792	13336	17781.328888	3	0.5906312465667725
1716107635.122601	13336	17781.328888	4	1.2521288394927979
1716107635.1734078	13336	17781.328888	4	1.199002742767334
1716107635.2241752	13336	17781.328888	4	1.1469120979309082
1716107635.2750487	13336	17781.328888	4	1.097686529159546
1716107635.3258824	13336	17781.328888	4	1.0411906242370605
1716107635.3766997	13336	17781.328888	4	0.9998073577880859
1716107635.4277282	13336	17781.328888	4	0.9484186172485352
1716107635.4786344	13336	17781.328888	4	0.8957502841949463
1716107635.5295339	13336	17781.328888	5	1.8926711082458496
1716107635.580466	13336	17781.328888	5	1.8665368556976318
1716107635.6314192	13336	17781.328888	5	1.8009376525878906
1716107635.6820867	13336	17781.328888	5	1.743699312210083
1716107635.7329366	13336	17781.328888	5	1.6935672760009766
1716107635.7837675	13336	17781.328888	5	1.6461799144744873
1716107635.834688	13336	17781.328888	5	1.5986578464508057
1716107635.8855476	13336	17781.328888	5	1.5383875370025635
1716107635.9364116	13336	17781.328888	5	1.5045676231384277
1716107635.987253	13336	17781.328888	5	1.443739414215088
1716107636.0381048	13336	17781.328888	5	1.3867449760437012
1716107636.0888898	13336	17781.328888	5	1.3448610305786133
1716107636.1397467	13336	17781.328888	5	1.3161430358886719
1716107636.1905575	13336	17781.328888	5	1.2385203838348389
1716107636.241456	13336	17781.328888	6	2.2365241050720215
1716107636.2923245	13336	17781.328888	6	2.2027149200439453
1716107636.3431432	13336	17781.328888	6	2.1462388038635254
1716107636.3938076	13336	17781.328888	6	2.0958633422851562
1716107636.444382	13336	17781.328888	6	2.051067590713501
1716107636.4950538	13336	17781.328888	6	1.991605520248413
1716107636.545742	13336	17781.328888	6	1.9423322677612305
1716107636.596593	13336	17781.328888	6	1.901674509048462
1716107636.647348	13336	17781.328888	6	1.8496155738830566
1716107636.6981668	13336	17781.328888	6	1.7828209400177002
1716107636.7489	13336	17781.328888	6	1.7424850463867188
1716107636.7998939	13336	17781.328888	6	1.687164306640625
1716107636.8508184	13336	17781.328888	6	1.6323766708374023
1716107636.9017231	13336	17781.328888	6	1.597860336303711
1716107636.9526277	13336	17781.328888	6	1.5364511013031006
1716107637.0034676	13336	17781.328888	6	1.4806044101715088
1716107637.0542407	13336	17781.328888	6	1.4393730163574219
1716107637.1051457	13336	17781.328888	6	1.3927338123321533
1716107637.1561093	13336	17781.328888	6	1.3288767337799072
1716107637.2070286	13336	17781.328888	6	1.2836110591888428
1716107637.2578433	13336	17781.328888	6	1.2368688583374023
1716107637.3087666	13336	17781.328888	6	1.1877923011779785
1716107637.3596094	13336	17781.328888	6	1.1414315700531006
1716107637.4104326	13336	17781.328888	7	2.0633890628814697
1716107637.4610536	13336	17781.328888	7	2.0384645462036133
1716107637.511783	13336	17781.328888	7	1.970912218093872
1716107637.562516	13336	17781.328888	7	1.9154462814331055
1716107637.6132019	13336	17781.328888	7	1.8703970909118652
1716107637.663915	13336	17781.328888	7	1.8148486614227295
1716107637.7146938	13336	17781.328888	7	1.7732429504394531
1716107637.765439	13336	17781.328888	7	1.7143020629882812
1716107637.8161557	13336	17781.328888	7	1.6586365699768066
1716107637.8724368	13336	17781.328888	7	1.614759922027588
1716107637.923079	13336	17781.328888	7	1.5532159805297852
1716107637.9737785	13336	17781.328888	7	1.5100855827331543
1716107638.0245569	13336	17781.328888	7	1.4597134590148926
1716107638.0753803	13336	17781.328888	7	1.4121663570404053
1716107638.1262043	13336	17781.328888	7	1.358370065689087
1716107638.1770263	13336	17781.328888	7	1.3085274696350098
1716107638.2279732	13336	17781.328888	7	1.2490806579589844
1716107638.2789357	13336	17781.328888	8	2.0899293422698975
1716107638.329739	13336	17781.328888	8	2.045794725418091
1716107638.3806424	13336	17781.328888	8	1.9952127933502197
1716107638.4314525	13336	17781.328888	8	1.9523115158081055
1716107638.5027575	13336	17781.328888	8	1.8649098873138428
1716107638.5520992	13336	17781.328888	8	1.8196513652801514
1716107638.6028488	13336	17781.328888	8	1.775008201599121
1716107638.653597	13336	17781.328888	8	1.723273515701294
1716107638.7043872	13336	17781.328888	8	1.6653728485107422
1716107638.755064	13336	17781.328888	8	1.6152751445770264
1716107638.8058817	13336	17781.328888	8	1.5735671520233154
1716107638.8566349	13336	17781.328888	8	1.523963451385498
1716107638.9074707	13336	17781.328888	8	1.4751439094543457
1716107638.9582345	13336	17781.328888	8	1.4238052368164062
1716107639.0090022	13336	17781.328888	8	1.371178388595581
1716107639.05971	13336	17781.328888	8	1.3132038116455078
1716107639.110447	13336	17781.328888	8	1.2677805423736572
1716107639.1611557	13336	17781.328888	8	1.2174391746520996
1716107639.2119563	13336	17781.328888	8	1.1619246006011963
1716107639.2627363	13336	17781.328888	9	2.0696237087249756
1716107639.3134794	13336	17781.328888	9	2.0349318981170654
1716107639.364243	13336	17781.328888	9	1.984598159790039
1716107639.414985	13336	17781.328888	9	1.9299061298370361
1716107639.4657426	13336	17781.328888	9	1.8788657188415527
1716107639.5164423	13336	17781.328888	9	1.832826852798462
1716107639.5671277	13336	17781.328888	9	1.7786986827850342
1716107639.6176848	13336	17781.328888	9	1.7320060729980469
1716107639.6684296	13336	17781.328888	9	1.670313835144043
1716107639.7191257	13336	17781.328888	9	1.6250357627868652
1716107639.7699726	13336	17781.328888	9	1.5656611919403076
1716107639.8206472	13336	17781.328888	9	1.5140297412872314
1716107639.8713746	13336	17781.328888	9	1.4652149677276611
1716107639.9273863	13336	17781.328888	9	1.4146440029144287
1716107639.9779732	13336	17781.328888	9	1.3629000186920166
1716107640.0285878	13336	17781.328888	9	1.3188056945800781
1716107640.0792074	13336	17781.328888	9	1.2640340328216553
1716107640.1299596	13336	17781.328888	9	1.2124834060668945
1716107640.180663	13336	17781.328888	10	2.2386674880981445
1716107640.231385	13336	17781.328888	10	2.1684324741363525
1716107640.2821019	13336	17781.328888	10	2.132439374923706
1716107640.3328156	13336	17781.328888	10	2.0982236862182617
1716107640.3863523	13336	17781.328888	10	2.0419187545776367
1716107640.4355462	13336	17781.328888	10	1.979891061782837
1716107640.4862552	13336	17781.328888	10	1.9040918350219727
1716107640.5369852	13336	17781.328888	10	1.8828678131103516
1716107640.5877335	13336	17781.328888	10	1.8187355995178223
1716107640.63849	13336	17781.328888	10	1.7773456573486328
1716107640.689162	13336	17781.328888	10	1.7396190166473389
1716107640.7399504	13336	17781.328888	10	1.666205644607544
1716107640.7966921	13336	17781.328888	10	1.5949921607971191
1716107640.8474865	13336	17781.328888	10	1.559877634048462
1716107640.8982046	13336	17781.328888	10	1.5220415592193604
1716107640.9490175	13336	17781.328888	10	1.4808003902435303
1716107640.999758	13336	17781.328888	10	1.4175031185150146
1716107641.0505254	13336	17781.328888	10	1.3426110744476318
1716107641.101245	13336	17781.328888	10	1.3065226078033447
1716107641.1519845	13336	17781.328888	10	1.277423620223999
1716107641.2027855	13336	17781.328888	10	1.2006762027740479
1716107641.2536275	13336	17781.328888	10	1.1653573513031006
1716107641.30445	13336	17781.328888	11	2.4322023391723633
1716107641.3549984	13336	17781.328888	11	2.378115177154541
1716107641.405736	13336	17781.328888	11	2.341005802154541
1716107641.4564464	13336	17781.328888	11	2.2841238975524902
1716107641.5071125	13336	17781.328888	11	2.234248399734497
1716107641.5579095	13336	17781.328888	11	2.184056520462036
1716107641.6087146	13336	17781.328888	11	2.1148319244384766
1716107641.6592698	13336	17781.328888	11	2.0785090923309326
1716107641.7101336	13336	17781.328888	11	2.0371999740600586
1716107641.760895	13336	17781.328888	11	1.9807209968566895
1716107641.8116908	13336	17781.328888	11	1.9129016399383545
1716107641.8624804	13336	17781.328888	11	1.8823096752166748
1716107641.913341	13336	17781.328888	11	1.8221461772918701
1716107641.964158	13336	17781.328888	11	1.7757887840270996
1716107642.0148957	13336	17781.328888	11	1.7275264263153076
1716107642.065812	13336	17781.328888	11	1.677607774734497
1716107642.1220634	13336	17781.328888	12	2.974369525909424
1716107642.172833	13336	17781.328888	12	2.950157403945923
1716107642.223586	13336	17781.328888	12	2.8776333332061768
1716107642.274434	13336	17781.328888	12	2.842726945877075
1716107642.325172	13336	17781.328888	12	2.7924106121063232
1716107642.3759444	13336	17781.328888	12	2.7347874641418457
1716107642.4361312	13336	17781.328888	12	2.6763010025024414
1716107642.4823515	13336	17781.328888	12	2.620528221130371
1716107642.5329301	13336	17781.328888	12	2.587444305419922
1716107642.5835772	13336	17781.328888	12	2.52435302734375
1716107642.6343343	13336	17781.328888	12	2.4693644046783447
1716107642.6850393	13336	17781.328888	12	2.413667678833008
1716107642.7359202	13336	17781.328888	12	2.364239454269409
1716107642.786773	13336	17781.328888	12	2.3172237873077393
1716107642.8376234	13336	17781.328888	12	2.280627965927124
1716107642.8884618	13336	17781.328888	12	2.2301299571990967
1716107642.9392242	13336	17781.328888	12	2.182154417037964
1716107642.9900079	13336	17781.328888	12	2.1149096488952637
1716107643.0408063	13336	17781.328888	12	2.0685882568359375
1716107643.0916348	13336	17781.328888	12	2.014113426208496
1716107643.1424868	13336	17781.328888	12	1.9795241355895996
1716107643.1932144	13336	17781.328888	12	1.919546127319336
1716107643.243987	13336	17781.328888	12	1.8739032745361328
1716107643.2947261	13336	17781.328888	12	1.826279878616333
1716107643.3455253	13336	17781.328888	13	2.9940531253814697
1716107643.3962533	13336	17781.328888	13	2.9429469108581543
1716107643.4470034	13336	17781.328888	13	2.884143352508545
1716107643.4977894	13336	17781.328888	13	2.837001085281372
1716107643.5487022	13336	17781.328888	13	2.7869603633880615
1716107643.5995765	13336	17781.328888	13	2.736471652984619
1716107643.6504755	13336	17781.328888	13	2.697378396987915
1716107643.7013338	13336	17781.328888	13	2.6322197914123535
1716107643.7518675	13336	17781.328888	13	2.585932493209839
1716107643.8026137	13336	17781.328888	13	2.525763750076294
1716107643.8534	13336	17781.328888	13	2.4595298767089844
1716107643.9041016	13336	17781.328888	13	2.414293050765991
1716107643.954915	13336	17781.328888	13	2.355881929397583
1716107644.005752	13336	17781.328888	13	2.308244228363037
1716107644.0565565	13336	17781.328888	13	2.2722270488739014
1716107644.1073709	13336	17781.328888	13	2.221776008605957
1716107644.1581197	13336	17781.328888	13	2.156951904296875
1716107644.2089503	13336	17781.328888	13	2.110562562942505
1716107644.2597156	13336	17781.328888	13	2.0562846660614014
1716107644.310557	13336	17781.328888	13	2.019534111022949
1716107644.3614523	13336	17781.328888	13	1.9456651210784912
1716107644.4122536	13336	17781.328888	13	1.9199399948120117
1716107644.463001	13336	17781.328888	13	1.8757572174072266
1716107644.5138001	13336	17781.328888	13	1.8213698863983154
1716107644.5647075	13336	17781.328888	13	1.7678461074829102
1716107644.6156595	13336	17781.328888	13	1.7249200344085693
1716107644.6665583	13336	17781.328888	13	1.6708533763885498
1716107644.7175424	13336	17781.328888	13	1.6307904720306396
1716107644.7684798	13336	17781.328888	14	2.80936336517334
1716107644.819394	13336	17781.328888	14	2.781606674194336
1716107644.8703892	13336	17781.328888	14	2.7047770023345947
1716107644.9213035	13336	17781.328888	14	2.6561949253082275
1716107644.9721918	13336	17781.328888	14	2.62656831741333
1716107645.023211	13336	17781.328888	14	2.5556106567382812
1716107645.0741017	13336	17781.328888	14	2.522979259490967
1716107645.1273687	13336	17781.328888	14	2.4573652744293213
1716107645.1759808	13336	17781.328888	14	2.412595510482788
1716107645.226525	13336	17781.328888	14	2.3545784950256348
1716107645.277194	13336	17781.328888	14	2.299870729446411
1716107645.3278108	13336	17781.328888	14	2.272486686706543
1716107645.3785462	13336	17781.328888	14	2.2214627265930176
1716107645.4293485	13336	17781.328888	14	2.163515329360962
1716107645.4801261	13336	17781.328888	14	2.1080880165100098
1716107645.530814	13336	17781.328888	14	2.0667097568511963
1716107645.5815303	13336	17781.328888	14	2.0123136043548584
